"","pop","dam","Corollawidth","Corollalength","Petallength","color492","nectaramt","nectarconc","Root","fdate"
"40",3,"AM_238",-0.945946900411677,0.993197201415522,-0.289080438468476,-0.847015424416478,-0.554757495919435,0.153857458956056,0.345370717620096,-1.02493559055847
"41",3,"AM_238",-0.345607615624338,-0.5310481352327,-0.289080438468476,-0.85614606400349,-0.380530765106792,0.916886170858288,1.15073890472012,-0.244612601696843
"42",3,"AM_240",1.08318566021352,0.758993452840696,-1.14689296648274,-0.642145756245441,0.00985061635988354,-0.173289667517946,0.028624787591522,-1.99448826966237
"43",3,"AM_240",-0.274832887982098,-0.074706360199904,-2.41339662358583,-0.638902009403084,0.212131760533947,-1.10948815126934,0.637337574758419,-0.914511547864665
"44",3,"AM_241",-0.239115472937927,-0.0445354729165,-0.725032420659376,NA,NA,NA,-0.607388868640778,1.09950393533669
"45",3,"AM_241",NA,NA,NA,NA,-0.43448316638179,-0.649952726213493,-2.30908091915204,1.40461802134412
"46",3,"AM_241",-0.0200240435537583,0.905568529452783,0.193986919606979,-0.583373588007271,0.430688196523395,0.960357972089723,-0.360175299761937,0.303710553324982
"47",3,"AM_242",0.444759518992538,1.10967282481487,0.643331476615957,-0.640846331723301,0.134531845385828,-0.492953416282391,0.46635274484063,-1.02493559055847
"48",3,"AM_243",-0.484586559176722,1.34140761470279,-0.289080438468476,-0.741453830019153,-1.0330540431905,1.26781313460072,0.396719726091189,0.199001199225331
"49",3,"AM_243",NA,NA,NA,NA,NA,NA,-1.16278176444437,1.36281707982204
